leading_item_id,following_item_id,value
KJNSOAHR,ATLDMDBO,34086209
RJGPVEXX,GYHKIVQT,23622610
LRVGFDFM,LPHPPJUG,1259749
HXYSSRXE,BLANHGYY,26642
OGAFEHLU,DJBLNPNC,0
WPQXWHYO,XIPPENFQ,123364
WBLJNPZQ,LPHPPJUG,1335249
UGEQLMXM,HCDTGMST,53357
JSLXRQOK,AXULOHBQ,47188
ZKENOUDA,EVBVXETX,5244140
SDWAYPIK,DUCMGGNW,403760
WBLJNPZQ,LRVGFDFM,2184267
XIIEJNEE,UQYUIVVR,4278739
DBWLZWNK,XUOIQPFL,1767373
ELQGMQWE,XIIEJNEE,554
ROACSLMG,HXYSSRXE,5419193
DDEXPPXU,VBYCLTYZ,407823
NZKBIBNU,FTSVTTSR,127867
JPBRUTWP,OKMBFVKS,1202926
BTMOEMEP,XUOIQPFL,2187187
LRVGFDFM,ZGJXVMNI,2502672
LSOIUSXD,XIPPENFQ,138163
OKMBFVKS,ROACSLMG,2408236
GKQIJYDH,ZXERAXWP,33826
SUOYXCHP,MBSBZBXA,4062727
DNMPSKTB,RJGPVEXX,533993
LUENUFGA,UXSPKBJR,325698
RAWUKQMJ,KEUWZRKO,329664
FQCLOEXA,FDXPMYGF,4066
DEWLVASR,FQCLOEXA,1925331
RJGPVEXX,WPQXWHYO,11765165
BJALXPFS,QRKRBYJL,2161873
XUOIQPFL,VWMBASNE,95023
GKQIJYDH,TGOELCAG,172437
FQCLOEXA,LUENUFGA,3049858
JERHKLYW,SAAYMURU,23762
FQCLOEXA,KJNSOAHR,15669269
EVBVXETX,UXSPKBJR,367319
OKMBFVKS,OGAFEHLU,1192
KJNSOAHR,VBYCLTYZ,513235
BTMOEMEP,UXSPKBJR,305330
OKMBFVKS,ZGJXVMNI,2393547
BSRMSVTC,ROACSLMG,2286022
TGOELCAG,MIRCVAMV,46876
BEZYMBBT,AXULOHBQ,40097
JPBRUTWP,RJGPVEXX,572667
WBLJNPZQ,OGAFEHLU,1757
BEZYMBBT,ELQGMQWE,534392
ZKENOUDA,MBSBZBXA,4408732
DNMPSKTB,DBWLZWNK,81336
XUOIQPFL,FQCLOEXA,2157224
APQGTRMF,DUCMGGNW,472207
FQCLOEXA,PYZMVUWD,301
SDWAYPIK,WBLJNPZQ,92150
QKXNTIIB,NAQIHUKZ,159
OGAFEHLU,LRVGFDFM,2461595
WBLJNPZQ,LTOYKIML,250784
ZXERAXWP,MIRCVAMV,36955
BSRMSVTC,FITUEHWN,86281
SNHYOVBM,OGAFEHLU,609
ZCELVYQU,WPQXWHYO,10928228
UXSPKBJR,DBWLZWNK,85661
LTOYKIML,XIIEJNEE,460
BJALXPFS,XUOIQPFL,2256424
BLANHGYY,JPBRUTWP,0
NAQIHUKZ,VBYCLTYZ,356889
BLANHGYY,UIFPPCLR,89068
OXKURKXR,APQGTRMF,91490
SDWAYPIK,EVBVXETX,5512862
BJALXPFS,SDWAYPIK,5389679
AHMDUILJ,HXYSSRXE,5172679
DNMPSKTB,NZKBIBNU,270757
UIFPPCLR,DBWLZWNK,134397
LLHREMKS,WBLJNPZQ,143123
RAWUKQMJ,DNMPSKTB,5120281
FWUCPMMW,LSOIUSXD,0
DJBLNPNC,PYZMVUWD,186
DEWLVASR,ZCELVYQU,223899
ZCELVYQU,RAWUKQMJ,0
JBVHSUWY,NAQIHUKZ,360
ZKENOUDA,FITUEHWN,78584
BTMOEMEP,BLANHGYY,21341
JPBRUTWP,RAWUKQMJ,3567245
OXKURKXR,SDWAYPIK,5254935
JPBRUTWP,DEWLVASR,404227
NZKBIBNU,WQMVCOEM,1730
WPQXWHYO,ZKENOUDA,332476
WBLJNPZQ,OKMBFVKS,1299469
LPHPPJUG,DDEXPPXU,11045
QVLMOEYE,ZGJXVMNI,2609994
BJALXPFS,UIFPPCLR,82003
IGDVVKUD,JBVHSUWY,382006
ATLDMDBO,APQGTRMF,38521
YSYHGLQK,RAWUKQMJ,3736108
FQCLOEXA,FITUEHWN,65527
FWUCPMMW,HCDTGMST,0
KJNSOAHR,QRKRBYJL,2510086
DBWLZWNK,FWUCPMMW,2015
SAHWCZNH,UGEQLMXM,105602
FDXPMYGF,TGOELCAG,88753
FDXPMYGF,VMAQSTJE,13585
WBLJNPZQ,XUOIQPFL,2163311
XUOIQPFL,ZGJXVMNI,2551501
XIPPENFQ,DDEXPPXU,11034
WBLJNPZQ,ATLDMDBO,41538112
RCBZUSIM,OKMBFVKS,1307498
JPBRUTWP,VBYCLTYZ,564803
OGAFEHLU,FQCLOEXA,1889046
DEWLVASR,IGDVVKUD,2362
EVBVXETX,KJNSOAHR,15971516
CCLHWFWF,FCYBOAXC,102440012
FRHNWLNI,BLANHGYY,17292
QVLMOEYE,ZKENOUDA,383912
VMAQSTJE,MIRCVAMV,48524
WQMVCOEM,OGAFEHLU,603
NAQIHUKZ,YSYHGLQK,1981
BSRMSVTC,HCDTGMST,100349
JPBRUTWP,XIFHSOWQ,35135
SAAYMURU,XIFHSOWQ,30471
UIFPPCLR,SDWAYPIK,5134512
SDWAYPIK,WQMVCOEM,1901
JERHKLYW,UIFPPCLR,47097
BLANHGYY,DNMPSKTB,4943859
FQCLOEXA,DEWLVASR,345598
LLHREMKS,BLANHGYY,23621
UIFPPCLR,XUOIQPFL,2127706
AXULOHBQ,VUAFAIYJ,533199
BEZYMBBT,SDWAYPIK,5403197
DJBLNPNC,LSOIUSXD,115124
NZKBIBNU,GKQIJYDH,4023966
KAGJCHMR,ZXERAXWP,45346
ATLDMDBO,OKMBFVKS,1307616
RCBZUSIM,DDEXPPXU,9831
QRKRBYJL,ELQGMQWE,523519
BEZYMBBT,GYHKIVQT,21828242
GYHKIVQT,BEZYMBBT,3175262
VUAFAIYJ,HXYSSRXE,5243696
SNHYOVBM,STZDBITS,24396584
BTMOEMEP,JBVHSUWY,222264
LRVGFDFM,CCLHWFWF,17814330
APQGTRMF,RAWUKQMJ,3583677
RAWUKQMJ,EVBVXETX,5548822
FQCLOEXA,BLANHGYY,43082
UXSPKBJR,SDWAYPIK,5531145
DNMPSKTB,BEZYMBBT,2988154
WQMVCOEM,JPBRUTWP,5322328
FQCLOEXA,XIPPENFQ,143325
DNMPSKTB,VMAQSTJE,6296
JERHKLYW,OKMBFVKS,1417527
XMKRPGLB,LTOYKIML,276826
IGDVVKUD,FITUEHWN,39931
FITUEHWN,PYZMVUWD,242
HCDTGMST,MBSBZBXA,4160258
RJGPVEXX,VUAFAIYJ,597220
AHMDUILJ,FDXPMYGF,2754
FWUCPMMW,UGEQLMXM,93090
HXYSSRXE,SDWAYPIK,5606793
DUCMGGNW,HCDTGMST,22561
FWUCPMMW,VMAQSTJE,0
KEUWZRKO,VWMBASNE,110176
VBYCLTYZ,WQMVCOEM,3521
UGEQLMXM,CCLHWFWF,19784544
QJQJSWFU,DEWLVASR,374018
RJGPVEXX,KEUWZRKO,327538
KEUWZRKO,UXSPKBJR,281036
GYHKIVQT,BSRMSVTC,292482
WBLJNPZQ,RJGPVEXX,558184
LTOYKIML,CCLHWFWF,12536274
APQGTRMF,XUOIQPFL,2530003
CCLHWFWF,ZXERAXWP,56101
XIIEJNEE,XUOIQPFL,0
WBLJNPZQ,QRKRBYJL,1994192
JBVHSUWY,DBWLZWNK,94473
WQMVCOEM,DNMPSKTB,4929964
BUZIIBYG,BTMOEMEP,4864681
JPBRUTWP,WPQXWHYO,11007312
ELQGMQWE,FTSVTTSR,121394
PYZMVUWD,XUOIQPFL,2457189
ZGJXVMNI,JSLXRQOK,691
WBLJNPZQ,ZGJXVMNI,2446789
BTMOEMEP,LRVGFDFM,1826315
VUAFAIYJ,VWMBASNE,102940
UIFPPCLR,ELQGMQWE,585456
BTMOEMEP,OKMBFVKS,1191218
SDWAYPIK,AANGBULD,425641
FWUCPMMW,QKXNTIIB,1178783
LLHREMKS,YSYHGLQK,2159
BSRMSVTC,RJGPVEXX,565862
ZKENOUDA,VMAQSTJE,17404
UXSPKBJR,IGDVVKUD,2902
BUZIIBYG,BJALXPFS,217688
OKMBFVKS,HXYSSRXE,4899625
UIFPPCLR,UXSPKBJR,308489
DJBLNPNC,STZDBITS,20902657
UIFPPCLR,QVLMOEYE,1022789
GYHKIVQT,QRKRBYJL,2222177
DBWLZWNK,FQCLOEXA,2129310
DBWLZWNK,GYHKIVQT,18875682
VMAQSTJE,SNHYOVBM,104364
NZKBIBNU,ZGJXVMNI,2399662
KJNSOAHR,EVBVXETX,5673161
LLHREMKS,XIIEJNEE,6786
ATLDMDBO,DEWLVASR,391916
SAAYMURU,BJALXPFS,210445
VBYCLTYZ,OKMBFVKS,1151899
SNHYOVBM,TGOELCAG,69200
LRVGFDFM,WQMVCOEM,2661
KJNSOAHR,HXYSSRXE,5104280
FDXPMYGF,FITUEHWN,55985
LPHPPJUG,ZKENOUDA,351710
OKMBFVKS,ELQGMQWE,598456
WBLJNPZQ,JBVHSUWY,246272
EVBVXETX,FDXPMYGF,1208
GKQIJYDH,FWUCPMMW,1147
XIIEJNEE,EVBVXETX,5656675
BTMOEMEP,DJBLNPNC,56
AHMDUILJ,RAWUKQMJ,3500379
BLANHGYY,XUOIQPFL,2248755
DBWLZWNK,BTMOEMEP,11612960
UXSPKBJR,JPBRUTWP,5474671
DNMPSKTB,FITUEHWN,77289
LPHPPJUG,XIFHSOWQ,25915
UXSPKBJR,LRVGFDFM,2295640
BJALXPFS,SAAYMURU,72824
APQGTRMF,DBWLZWNK,96752
DNMPSKTB,ELQGMQWE,539081
LLHREMKS,AANGBULD,429907
BUZIIBYG,BSRMSVTC,373352
GYHKIVQT,UIFPPCLR,112014
UQYUIVVR,TGOELCAG,185748
BJALXPFS,UGEQLMXM,108505
BSRMSVTC,JPBRUTWP,5219029
SUOYXCHP,JPBRUTWP,5275493
LRVGFDFM,SUOYXCHP,158
ATLDMDBO,VMAQSTJE,10715
FQCLOEXA,BSRMSVTC,281295
KAGJCHMR,WPQXWHYO,10576815
BJALXPFS,OGAFEHLU,15547
STZDBITS,YSYHGLQK,1219
TGOELCAG,OJIFIHMZ,2458679
JBVHSUWY,QJQJSWFU,193814
OKMBFVKS,XUOIQPFL,2419654
WBLJNPZQ,KEUWZRKO,356544
LRVGFDFM,SAHWCZNH,1587083
RAWUKQMJ,ZGJXVMNI,2629911
BUZIIBYG,FRHNWLNI,896838
LPHPPJUG,VMAQSTJE,11699
VMAQSTJE,PYZMVUWD,249
FRHNWLNI,LPHPPJUG,1240803
JBVHSUWY,FTSVTTSR,164382
LPHPPJUG,EVBVXETX,5479762
OGAFEHLU,AXULOHBQ,45512
XIFHSOWQ,DBWLZWNK,113306
JSLXRQOK,YSYHGLQK,2210
QJQJSWFU,APQGTRMF,70980
XIIEJNEE,OKMBFVKS,0
BJALXPFS,FITUEHWN,77975
NAQIHUKZ,LSOIUSXD,69591
UGEQLMXM,EVBVXETX,5646567
SDWAYPIK,WPQXWHYO,10918188
LSOIUSXD,XUOIQPFL,2272010
CCLHWFWF,LRVGFDFM,3995657
FDXPMYGF,JERHKLYW,7314
NAQIHUKZ,AANGBULD,383085
ZGJXVMNI,ATLDMDBO,43253052
ELQGMQWE,BUZIIBYG,13316737
FTSVTTSR,YSYHGLQK,1591
OKMBFVKS,ATLDMDBO,37396073
BJALXPFS,VWMBASNE,102948
RCBZUSIM,WBLJNPZQ,100380
JPBRUTWP,OXKURKXR,122948
JPBRUTWP,EVBVXETX,5559308
AANGBULD,IGDVVKUD,6448
JSLXRQOK,VBYCLTYZ,477656
EVBVXETX,BJALXPFS,189458
APQGTRMF,WBLJNPZQ,142737
LLHREMKS,UIFPPCLR,88649
FQCLOEXA,ZXERAXWP,31444
NZKBIBNU,FRHNWLNI,741095
DJBLNPNC,ROACSLMG,0
LUENUFGA,VWMBASNE,132171
AXULOHBQ,KJNSOAHR,15228991
OKMBFVKS,QRKRBYJL,2004822
JBVHSUWY,KEUWZRKO,356712
BLANHGYY,WBLJNPZQ,122906
IGDVVKUD,LRVGFDFM,1914339
WBLJNPZQ,AANGBULD,428657
LLHREMKS,CCLHWFWF,15579926
ZGJXVMNI,SAHWCZNH,1548169
AHMDUILJ,ATLDMDBO,34765375
XIFHSOWQ,AXULOHBQ,38275
AHMDUILJ,SUOYXCHP,173
HCDTGMST,DJBLNPNC,287
LPHPPJUG,FQCLOEXA,2078078
JPBRUTWP,ZKENOUDA,386793
JPBRUTWP,BTMOEMEP,10096764
APQGTRMF,ZGJXVMNI,2435627
ROACSLMG,DNMPSKTB,5115011
WPQXWHYO,FITUEHWN,69141
EVBVXETX,IGDVVKUD,6713
QRKRBYJL,BEZYMBBT,3270192
KJNSOAHR,QVLMOEYE,915368
WBLJNPZQ,DUCMGGNW,573427
DNMPSKTB,UIFPPCLR,107272
BEZYMBBT,DBWLZWNK,93862
FQCLOEXA,XIFHSOWQ,33469
VUAFAIYJ,FWUCPMMW,3213
LLHREMKS,MIRCVAMV,40791
XUOIQPFL,CCLHWFWF,15374781
LUENUFGA,BTMOEMEP,7951848
OKMBFVKS,SDWAYPIK,5687072
LPHPPJUG,SAHWCZNH,1629388
WBLJNPZQ,BSRMSVTC,307528
FCYBOAXC,WBLJNPZQ,124264
BUZIIBYG,HXYSSRXE,5195204
OXKURKXR,DEWLVASR,284222
TGOELCAG,YSYHGLQK,2172
APQGTRMF,LPHPPJUG,1463237
KJNSOAHR,GYHKIVQT,23054953
SNHYOVBM,FITUEHWN,73994
BJALXPFS,VMAQSTJE,29487
STZDBITS,FWUCPMMW,2184
ELQGMQWE,YSYHGLQK,2256
OJIFIHMZ,FITUEHWN,61664
AHMDUILJ,BSRMSVTC,302143
SAAYMURU,NAQIHUKZ,2368
VMAQSTJE,VWMBASNE,105583
OKMBFVKS,ZXERAXWP,33524
GYHKIVQT,RJGPVEXX,554044
DBWLZWNK,FRHNWLNI,806957
JSLXRQOK,DJBLNPNC,37
OKMBFVKS,ZKENOUDA,328435
SAAYMURU,WHPUAOID,25187
WHPUAOID,XMKRPGLB,738131
JPBRUTWP,VMAQSTJE,6085
XIIEJNEE,APQGTRMF,97241
KJNSOAHR,FDXPMYGF,624
TGOELCAG,UXSPKBJR,256020
SDWAYPIK,IGDVVKUD,14817
SDWAYPIK,UXSPKBJR,265992
DNMPSKTB,APQGTRMF,91211
XUOIQPFL,ZKENOUDA,363313
LLHREMKS,STZDBITS,14134627
UIFPPCLR,QRKRBYJL,1789609
LUENUFGA,OXKURKXR,132097
EVBVXETX,ZGJXVMNI,2598168
JPBRUTWP,JBVHSUWY,372930
UIFPPCLR,HXYSSRXE,5156330
QJQJSWFU,RAWUKQMJ,3303347
BLANHGYY,PYZMVUWD,0
DNMPSKTB,BSRMSVTC,248187
XIFHSOWQ,APQGTRMF,68176
JPBRUTWP,VWMBASNE,123372
CCLHWFWF,DBWLZWNK,97957
DEWLVASR,LSOIUSXD,71028
QJQJSWFU,OXKURKXR,154291
LTOYKIML,BLANHGYY,13544
DUCMGGNW,JBVHSUWY,333621
RCBZUSIM,KJNSOAHR,18363013
UXSPKBJR,BTMOEMEP,8235449
QJQJSWFU,SDWAYPIK,5335853
ATLDMDBO,IGDVVKUD,3612
UQYUIVVR,WQMVCOEM,32219
BTMOEMEP,DBWLZWNK,107518
SNHYOVBM,DUCMGGNW,649769
OKMBFVKS,VWMBASNE,124238
UXSPKBJR,FRHNWLNI,784368
LTOYKIML,SAAYMURU,23643
VBYCLTYZ,DEWLVASR,325406
ELQGMQWE,UIFPPCLR,66250
BTMOEMEP,OXKURKXR,132993
OGAFEHLU,ZGJXVMNI,0
QRKRBYJL,UXSPKBJR,359067
BSRMSVTC,XUOIQPFL,2205510
JERHKLYW,TGOELCAG,60680
BEZYMBBT,KEUWZRKO,325478
OXKURKXR,HXYSSRXE,5024412
AHMDUILJ,FWUCPMMW,1313
ROACSLMG,ATLDMDBO,42084515
OJIFIHMZ,ZXERAXWP,49943
NZKBIBNU,FQCLOEXA,2048702
WBLJNPZQ,KJNSOAHR,17513013
XUOIQPFL,LPHPPJUG,1458813
LUENUFGA,LPHPPJUG,1276083
OJIFIHMZ,STZDBITS,20577750
VWMBASNE,OGAFEHLU,150
SAAYMURU,FWUCPMMW,5963
BJALXPFS,GYHKIVQT,24344705
ATLDMDBO,ELQGMQWE,366816
LRVGFDFM,FCYBOAXC,103134135
ELQGMQWE,WPQXWHYO,12089327
IGDVVKUD,UGEQLMXM,78485
EVBVXETX,SDWAYPIK,5595401
UXSPKBJR,GYHKIVQT,23956112
WPQXWHYO,KJNSOAHR,15877530
YSYHGLQK,SNHYOVBM,46414
SNHYOVBM,BLANHGYY,31786
APQGTRMF,BTMOEMEP,9821768
BEZYMBBT,OKMBFVKS,1194685
WBLJNPZQ,XIFHSOWQ,28837
DNMPSKTB,RCBZUSIM,26255
